cell_id,cell_label,10X_cell_type,tsne_x,tsne_y
mfokipca-1,346811,SOX2-OT+ Tumor Cells,167.22856,31.882605
mfolfodf-1,346819,Macrophages,27.334866,25.59306
mfopcpdi-1,346847,Macrophages,57.644485,41.011654
mfophodn-1,346850,T and NK Cells,62.46486,26.21459
mfpakeil-1,346860,Tumor Cells,-141.53185,-92.1425
mfpbgoap-1,346864,Tumor Cells,139.48457,-29.287373
mfpefdpi-1,346877,VEGFA+ Tumor Cells,-110.79677,-119.21081
mfpepphh-1,346882,VEGFA+ Tumor Cells,-18.60691,-97.234665
mfpheoee-1,346905,Proliferative Tumor Cells,-103.95294,-129.34763
mfpipbgk-1,346920,Tumor Associated Fibroblasts,-48.578445,28.776897
mfpmlgnk-1,346946,SOX2-OT+ Tumor Cells,205.4336,-17.009813
mfpoejbo-1,346960,SOX2-OT+ Tumor Cells,187.39963,-15.029238
mfppeojf-1,346974,Tumor Associated Fibroblasts,-173.49284,36.379116
mfpppjdi-1,346980,T and NK Cells,102.8763,-9.459556
mgaaghgp-1,346982,Tumor Cells,111.24202,-12.910206
mgacjjjp-1,346997,SOX2-OT+ Tumor Cells,198.2315,27.102564
mgajfhnc-1,347043,Proliferative Tumor Cells,-111.043564,-99.552795
mgakcklp-1,347052,Macrophages,-159.79353,-7.1115146
mgalmbcg-1,347064,Macrophages,-163.29478,7.9836755
mgaofkfh-1,347079,SOX2-OT+ Tumor Cells,28.744207,20.365957
mgapofbo-1,347090,Proliferative Tumor Cells,-48.81665,-106.25984
mgbdpamg-1,347113,SOX2-OT+ Tumor Cells,181.12671,23.531076
mgbeinel-1,347118,VEGFA+ Tumor Cells,-34.889114,-86.534615
mgbgnfpd-1,347128,SOX2-OT+ Tumor Cells,-174.02303,-88.986465
mgbkcklf-1,347148,VEGFA+ Tumor Cells,-106.98479,-84.71991
mgbmbpmc-1,347160,SOX2-OT+ Tumor Cells,-84.23706,-40.10883
mgbmnadi-1,347163,SOX2-OT+ Tumor Cells,186.5668,-9.569887
mgdakbdj-1,347295,Macrophages,-86.61124,-5.717975
mgdfodgi-1,347325,SOX2-OT+ Tumor Cells,1.3462073,19.045311
mgdpabln-1,347370,Smooth Muscle Cells,-72.239365,60.906437
mgecpbhe-1,347396,Smooth Muscle Cells,-62.89334,75.66986
mgeepkhd-1,347405,Stromal Associated Endothelial Cells,-168.22406,71.86096
mgefoebe-1,347412,Stromal Associated Endothelial Cells,-55.845215,47.449493
mgejjkjn-1,347437,T and NK Cells,146.72447,129.98808
mgekahhk-1,347442,T and NK Cells,-46.253468,167.52226
mgeocihg-1,347479,Macrophages,-185.99295,77.10728
mgepcdnb-1,347486,Stromal Associated Fibroblasts,46.70196,142.02753
mgepjlko-1,347489,Stromal Associated Endothelial Cells,-40.83123,104.076485
mgfchien-1,347509,Stromal Associated Endothelial Cells,-80.731476,55.274048
mgfcmaap-1,347514,SOX2-OT+ Tumor Cells,78.108116,9.207603
mgffibec-1,347530,Smooth Muscle Cells,11.852506,105.48816
mgfjemll-1,347557,Smooth Muscle Cells,-11.36854,194.99025
mgfjhail-1,347558,Smooth Muscle Cells,-98.37749,210.91516
mgflpkph-1,347575,Stromal Associated Endothelial Cells,-100.5602,97.79962
mgfokmin-1,347595,Smooth Muscle Cells,-96.24457,168.46367
mggbdfip-1,347617,Smooth Muscle Cells,67.13487,145.47778
mggbkeap-1,347619,Smooth Muscle Cells,2.425413,199.91452
mgghpfpk-1,347663,Stromal Associated Endothelial Cells,-101.648476,159.26195
mggiiidk-1,347665,Stromal Associated Endothelial Cells,-65.04703,74.4052
mggncclc-1,347691,Stromal Associated Endothelial Cells,-102.98437,127.72161
mghcojhn-1,347733,Macrophages,-99.75824,39.441124
mghhokbe-1,347765,SOX2-OT+ Tumor Cells,64.981224,40.253784
mghknoil-1,347779,Stromal Associated Endothelial Cells,-141.39279,99.698845
mghockkh-1,347799,Macrophages,-91.98876,56.81996
mghogocf-1,347802,Stromal Associated Fibroblasts,65.26349,140.88931
mgicmaeg-1,347829,Smooth Muscle Cells,-43.318924,189.86229
mgigmhef-1,347852,Stromal Associated Fibroblasts,-79.59237,197.30704
mgihicdh-1,347856,Stromal Associated Endothelial Cells,-104.035965,93.6852
mgiiinai-1,347863,Stromal Associated Fibroblasts,-75.42405,197.1049
mgijemjg-1,347867,Smooth Muscle Cells,65.99082,130.22604
mgijgloe-1,347870,Stromal Associated Fibroblasts,-106.00321,87.056564
mgilfkdc-1,347883,Macrophages,-102.93368,45.118477
mgiogjdd-1,347902,Stromal Associated Fibroblasts,-54.904137,130.19363
mgjcppao-1,347938,Macrophages,68.83123,51.093475
mgjfhomn-1,347949,Smooth Muscle Cells,-68.101074,79.222534
mgjpeiml-1,348006,Smooth Muscle Cells,84.72156,145.73024
mgkfcjdb-1,348051,Stromal Associated Endothelial Cells,-75.10926,82.56776
mgkghdpb-1,348061,SOX2-OT+ Tumor Cells,153.06859,33.49707
mgkhjgmm-1,348070,Stromal Associated Endothelial Cells,-157.00862,73.41983
mgldlfep-1,348143,Macrophages,77.60681,24.737131
mglidjpe-1,348170,Stromal Associated Fibroblasts,-147.83563,122.89271
mglnhnfn-1,348201,Stromal Associated Endothelial Cells,-23.91364,62.79301
mgmehinp-1,348246,Stromal Associated Endothelial Cells,-66.44752,72.240906
mgmejmnf-1,348247,Macrophages,-103.90047,38.185947
mgmgbfam-1,348257,T and NK Cells,13.943801,10.320446
mgmijgen-1,348274,Macrophages,-78.65006,40.29189
mgmkloln-1,348284,Macrophages,-67.8475,74.03162
mgmkmdne-1,348285,Smooth Muscle Cells,-90.14198,147.67458
mgmmdnko-1,348293,Macrophages,-55.42454,128.49252
mgmohnlj-1,348310,T and NK Cells,61.612587,20.233803
mgnccoap-1,348334,Macrophages,140.79646,131.57767
mgndldfe-1,348339,Smooth Muscle Cells,-85.16957,179.2558
mgnemfjm-1,348347,Smooth Muscle Cells,-53.815502,74.728935
mgnhdmja-1,348358,SOX2-OT+ Tumor Cells,-21.784544,252.56569
mgnmehkl-1,348391,SOX2-OT+ Tumor Cells,24.168715,-8.916272
mgobmcdb-1,348432,Stromal Associated Endothelial Cells,-121.460014,70.14439
mgodfmhc-1,348443,Tumor Associated Fibroblasts,-124.20231,81.28593
mgofgfdl-1,348457,Tumor Cells,-82.56546,-76.444466
mgoflelm-1,348460,Tumor Cells,-184.18834,-82.239815
mgonepkg-1,348518,Proliferative Tumor Cells,-175.86705,-86.40445
mgooeinc-1,348526,Proliferative Tumor Cells,-126.66798,-141.75969
mgpdkmif-1,348562,Smooth Muscle Cells,-132.49706,103.47405
mgpfhpek-1,348574,T and NK Cells,55.812973,24.870281
mgpodbek-1,348628,Stromal Associated Endothelial Cells,-146.65482,134.61526
mhabnaik-1,348644,Stromal Associated Endothelial Cells,-138.08841,100.92375
mhadeemi-1,348652,Macrophages,-98.79036,33.65718
mhafhidg-1,348670,Stromal Associated Fibroblasts,-144.05821,107.42971
mhalhfjn-1,348709,Pericytes,-91.19454,73.64409
mhamliep-1,348718,Macrophages,-105.04988,46.026115
mhamnklp-1,348719,Macrophages,-121.80321,45.167393
mhanhijo-1,348723,Macrophages,66.845634,41.895798
mhbcnndn-1,348763,T and NK Cells,33.68092,35.801003
mhbgffim-1,348789,T and NK Cells,31.79372,35.007053
mhcajbgl-1,348854,Macrophages,-63.100597,145.74374
mhcalpjm-1,348858,Macrophages,98.624306,62.29473
mhcbgggd-1,348861,Smooth Muscle Cells,39.097317,89.75274
mhckdnoo-1,348912,Malignant Cells Lining Cyst,-142.05511,206.20212
mhdbgddl-1,348959,Tumor Associated Fibroblasts,-48.817844,147.7836
mhdicoop-1,349010,Malignant Cells Lining Cyst,-130.77693,216.95227
mhdlodcd-1,349036,Smooth Muscle Cells,49.97915,72.16907
mheclnbh-1,349072,Macrophages,-137.68735,49.90984
mheeadoh-1,349082,Macrophages,-130.26941,80.88305
mheinmbp-1,349117,Proliferative Tumor Cells,-24.385895,-109.69675
mhejdifo-1,349122,Proliferative Tumor Cells,-150.98369,-98.15111
mhenjdmd-1,349160,Macrophages,21.871752,-17.702042
mhfaiogc-1,349176,Tumor Cells,-57.18064,-75.63514
mhfgabha-1,349214,Proliferative Tumor Cells,-144.92055,-19.500248
mhfkmbjo-1,349246,Tumor Associated Fibroblasts,-170.68091,39.52222
mhfnfbcb-1,349256,Proliferative Tumor Cells,16.889982,-84.28018
mhgadpda-1,349288,Proliferative Tumor Cells,-115.500275,-113.50232
mhgaghkb-1,349290,Proliferative Tumor Cells,-91.63239,-136.7525
mhgbdmcc-1,349298,Proliferative Tumor Cells,-146.32887,-142.83502
mhgbhgeh-1,349303,Proliferative Tumor Cells,-134.97487,-137.94467
mhgdjbia-1,349315,Proliferative Tumor Cells,-171.33667,-83.04157
mhgfohbh-1,349330,Proliferative Tumor Cells,148.83102,-21.08824
mhglahem-1,349369,Tumor Cells,-82.7359,-114.45796
mhgobdde-1,349392,Proliferative Tumor Cells,-178.86896,-94.179756
mhgojiil-1,349398,Proliferative Tumor Cells,-193.39748,-91.64367
mhgpkkcm-1,349409,Macrophages,-95.40947,-16.34366
mhhebipp-1,349449,Tumor Cells,-33.1136,-84.99414
mhhgpdmn-1,349473,Tumor Associated Fibroblasts,-73.43419,14.410575
mhigbkpj-1,349567,Proliferative Tumor Cells,-0.5404019,-117.05943
mhijapmk-1,349592,Tumor Associated Fibroblasts,-9.961226,3.7072425
mhijkpag-1,349598,Tumor Cells,-101.77172,-4.459177
mhiloeic-1,349608,Tumor Associated Fibroblasts,-133.49294,13.537808
mhjcmhbk-1,349647,Tumor Associated Fibroblasts,-73.492516,26.196777
mhjfhlkm-1,349660,Tumor Associated Fibroblasts,-75.55587,19.225866
mhjjppen-1,349685,Unassigned,-99.36397,-5.5076156
mhkdcidp-1,349751,Proliferative Tumor Cells,-98.48658,-135.93597
mhkmbabm-1,349817,VEGFA+ Tumor Cells,-46.397625,-104.50907
mhkofnep-1,349830,Tumor Cells,-43.897247,-104.06188
mhkpfmdl-1,349838,Proliferative Tumor Cells,-179.72531,-106.014366
mhlegdmh-1,349871,SOX2-OT+ Tumor Cells,187.7082,-4.512124
mhmgjhfh-1,349988,Proliferative Tumor Cells,-99.92628,-132.84567
mhmiahlb-1,349998,Macrophages,-167.68285,14.219934
mhmjgffg-1,350008,Tumor Associated Endothelial Cells,41.378517,62.04668
mhmmibdl-1,350039,Tumor Associated Fibroblasts,-68.68114,12.86948
mhmmmlii-1,350045,Proliferative Tumor Cells,133.11401,-44.706875
mhndjkbd-1,350084,Tumor Cells,-29.084782,-95.50162
mhnhbcab-1,350109,Tumor Cells,-92.765366,-122.10502
mhnhhnno-1,350111,VEGFA+ Tumor Cells,-4.584368,-104.139885
mhnjbfpd-1,350127,Proliferative Tumor Cells,-7.981249,-114.79084
mhnjpepk-1,350133,Proliferative Tumor Cells,-166.13641,-133.16765
mhnmpmfi-1,350156,Tumor Cells,-79.62919,-148.59177
mhnokjni-1,350164,Macrophages,-65.737274,-14.395122
mhnpefnp-1,350166,Tumor Associated Fibroblasts,-43.36803,-3.9065535
mhocobni-1,350197,Tumor Cells,-148.25217,-147.15337
mhojfabb-1,350237,Tumor Associated Fibroblasts,-66.00105,16.521032
mholcgbl-1,350250,Proliferative Tumor Cells,-152.80315,-129.08514
mhopmajl-1,350283,Proliferative Tumor Cells,-185.51453,-99.40972
mhpeijlb-1,350311,VEGFA+ Tumor Cells,125.67001,-170.80098
mhphonbb-1,350333,VEGFA+ Tumor Cells,-75.42446,-149.50467
mhpnehda-1,350371,Tumor Associated Fibroblasts,-167.27544,20.474749
miaciako-1,350413,T and NK Cells,-7.143135,59.514442
miahjfbc-1,350441,Tumor Associated Endothelial Cells,-135.34657,44.78937
miajaici-1,350448,Tumor Associated Fibroblasts,-132.35156,58.59627
miajpika-1,350460,Proliferative Tumor Cells,-50.38774,-113.007324
mialebjb-1,350470,Proliferative Tumor Cells,-107.75241,-81.8137
mialikoi-1,350471,Macrophages,-0.08160291,16.728027
miamcfpk-1,350475,SOX2-OT+ Tumor Cells,6.0266495,-17.942575
mibdbddi-1,350534,VEGFA+ Tumor Cells,-74.91026,-137.13576
mibechmp-1,350540,SOX2-OT+ Tumor Cells,27.218239,-25.639109
mibelnfa-1,350546,Tumor Cells,-113.7394,-141.39099
mibjhkdi-1,350580,Tumor Cells,-162.25531,-136.19388
mibnfpak-1,350608,Tumor Associated Fibroblasts,-180.43962,32.878433
mibonnlb-1,350619,Tumor Associated Fibroblasts,-192.42407,29.66529
mibpaknc-1,350620,Tumor Associated Fibroblasts,-169.7152,41.703358
micfnepl-1,350672,Tumor Cells,-121.44374,-135.92952
micgjfhh-1,350679,Tumor Cells,18.345022,-76.81249
micjakln-1,350699,Proliferative Tumor Cells,-73.88064,-141.67012
miclgkal-1,350717,Proliferative Tumor Cells,-137.92703,-132.29434
midcjkad-1,350755,Tumor Associated Endothelial Cells,-60.272438,34.06583
middpdgf-1,350766,Proliferative Tumor Cells,-148.3847,-130.38629
midibnpc-1,350791,VEGFA+ Tumor Cells,-113.23261,-133.14943
midkbpkm-1,350805,Proliferative Tumor Cells,-95.606804,-142.98225
midlekjf-1,350815,SOX2-OT+ Tumor Cells,-42.510147,-117.46723
midnnahd-1,350829,VEGFA+ Tumor Cells,-69.404976,-119.976234
miegbedn-1,350879,VEGFA+ Tumor Cells,-124.66037,-123.7383
miekobco-1,350918,SOX2-OT+ Tumor Cells,161.87448,20.666342
mielbbei-1,350921,Tumor Cells,-6.53131,-119.38066
mifaoiji-1,350952,SOX2-OT+ Tumor Cells,183.22078,-9.17058
mifdjdge-1,350971,SOX2-OT+ Tumor Cells,143.65477,25.387724
mifgglng-1,350999,SOX2-OT+ Tumor Cells,212.66487,-13.485165
mifmbjek-1,351037,Tumor Cells,-34.35823,-91.75661
mifmkmdh-1,351042,VEGFA+ Tumor Cells,-8.694207,-118.538315
mifppbci-1,351062,VEGFA+ Tumor Cells,-92.4221,-124.65636
migalbjf-1,351067,VEGFA+ Tumor Cells,-96.07642,-134.87195
migalgdf-1,351068,Tumor Cells,-183.25433,-108.76742
migcinap-1,351082,Tumor Cells,120.96746,-151.8341
miggpkdj-1,351107,Tumor Cells,129.79129,-33.52744
mignkodo-1,351150,SOX2-OT+ Tumor Cells,15.769522,-69.03058
mihabadi-1,351166,SOX2-OT+ Tumor Cells,183.34827,-20.21704
mihdopde-1,351184,Macrophages,-68.05979,-126.32741
mihfjnjd-1,351189,T and NK Cells,188.32013,-21.280594
mihgafmj-1,351190,VEGFA+ Tumor Cells,22.145727,-156.26797
mihhenfn-1,351205,SOX2-OT+ Tumor Cells,169.64618,0.59538585
mihkloeh-1,351228,Proliferative Tumor Cells,-152.84474,-120.91051
mihmbihh-1,351235,VEGFA+ Tumor Cells,-116.07821,-125.7468
mihnikob-1,351252,Macrophages,-146.44675,11.152712
miicocac-1,351295,VEGFA+ Tumor Cells,-2.3331966,-104.74896
miikjodc-1,351350,Tumor Associated Endothelial Cells,-166.56183,8.677137
mijnefem-1,351457,Pericytes,-167.67201,28.299833
mijoeffh-1,351471,Tumor Associated Fibroblasts,-141.26231,12.72254
mikgbgfi-1,351533,SOX2-OT+ Tumor Cells,177.86345,-22.11326
mikikfpo-1,351552,Tumor Associated Fibroblasts,-173.25989,34.31013
mikilnnh-1,351554,Tumor Associated Fibroblasts,-217.47652,17.031403
mikjibof-1,351563,Pericytes,-57.718307,13.10496
miknjimo-1,351597,VEGFA+ Tumor Cells,-115.53161,-118.99247
milfenaa-1,351653,Tumor Associated Fibroblasts,-190.21758,27.254667
milgbmih-1,351659,Tumor Associated Fibroblasts,-131.97131,13.309109
milifmfl-1,351676,Tumor Associated Fibroblasts,-53.62492,5.7660365
milkepdb-1,351692,VEGFA+ Tumor Cells,-9.828407,-113.07301
mimdjbcl-1,351747,Tumor Associated Fibroblasts,-54.793602,13.893317
mimejnmk-1,351753,Tumor Associated Fibroblasts,-54.491573,16.634447
mimflmhl-1,351761,VEGFA+ Tumor Cells,127.13545,-37.530987
mimhccjp-1,351775,Proliferative Tumor Cells,-145.01382,-140.22185
mimieaem-1,351782,VEGFA+ Tumor Cells,-67.82868,-146.79863
mimlkbaa-1,351801,Smooth Muscle Cells,81.31503,231.63173
mimmldoo-1,351810,SOX2-OT+ Tumor Cells,66.66911,91.57421
mimnifnd-1,351815,Smooth Muscle Cells,20.43913,197.2034
mimphnbl-1,351832,Smooth Muscle Cells,-128.55151,195.93884
minbcpmj-1,351843,Smooth Muscle Cells,-85.977196,234.96805
minfjale-1,351874,Stromal Associated Fibroblasts,-39.908188,149.43428
minfmpeb-1,351877,Smooth Muscle Cells,22.077934,169.85818
miniimlo-1,351895,Smooth Muscle Cells,40.733826,207.33168
minlilka-1,351916,Smooth Muscle Cells,18.149548,179.37836
miodgkdl-1,351973,Smooth Muscle Cells,-121.055504,110.83469
mioepddf-1,351980,Stromal Associated Fibroblasts,-92.45413,151.81467
miogonce-1,351995,Smooth Muscle Cells,-41.847416,124.93755
mioikdni-1,352002,Smooth Muscle Cells,-87.14479,211.07288
mipamlgn-1,352055,Smooth Muscle Cells,-57.27266,99.96898
mipapeid-1,352056,Smooth Muscle Cells,-170.62096,121.03492
mipcdoej-1,352070,Smooth Muscle Cells,-11.489464,184.784
miphclbj-1,352108,Smooth Muscle Cells,-77.26324,224.47795
mipjimbn-1,352126,SOX2-OT+ Tumor Cells,88.38462,141.42627
mipnlmgf-1,352155,Stromal Associated Fibroblasts,64.03845,128.11812
mjagdnkn-1,352197,Stromal Associated Fibroblasts,133.58961,105.0114
mjapgmim-1,352253,SOX2-OT+ Tumor Cells,171.79706,75.38098
mjbjdahp-1,352330,Smooth Muscle Cells,12.736534,244.40451
mjbneadf-1,352361,SOX2-OT+ Tumor Cells,78.771,109.92799
mjcdijhm-1,352402,Stromal Associated Fibroblasts,-8.780888,95.69715
mjcfinld-1,352420,Smooth Muscle Cells,79.57797,143.76263
mjcighnp-1,352443,Stromal Associated Fibroblasts,-61.482853,103.242424
mjcihogf-1,352444,T and NK Cells,0.2644452,133.91295
mjcipgle-1,352446,Stromal Associated Fibroblasts,-24.26804,140.08495
mjcmjiim-1,352470,Smooth Muscle Cells,-76.56294,205.29468
mjdajiia-1,352495,SOX2-OT+ Tumor Cells,59.781837,110.409836
mjdbheoo-1,352501,Smooth Muscle Cells,76.564384,220.02472
mjdcpcle-1,352513,Smooth Muscle Cells,-79.31808,205.82593
mjdkblpc-1,352557,Smooth Muscle Cells,30.749165,184.9165
mjdkccle-1,352558,Stromal Associated Fibroblasts,-23.271677,138.097
mjdnbfdp-1,352579,Stromal Associated Fibroblasts,-16.801859,156.76688
mjdoggpi-1,352586,Stromal Associated Endothelial Cells,120.768135,99.4532
mjdpmlhf-1,352597,Smooth Muscle Cells,29.667643,180.91759
mjeceibf-1,352617,SOX2-OT+ Tumor Cells,97.97698,134.52791
mjedklcg-1,352624,Smooth Muscle Cells,35.181786,187.42358
mjednkff-1,352625,Smooth Muscle Cells,76.07545,142.9301
mjeehkja-1,352627,Smooth Muscle Cells,114.03123,148.66618
mjejcifm-1,352657,Smooth Muscle Cells,127.72274,142.33516
mjejmiac-1,352664,Smooth Muscle Cells,-74.509056,208.90298
mjfcghao-1,352720,Stromal Associated Fibroblasts,-104.934204,186.3839
mjfdohgj-1,352730,Stromal Associated Fibroblasts,-173.92789,124.11011
mjfedmek-1,352731,Stromal Associated Fibroblasts,-101.79973,167.5371
mjfkgppk-1,352784,Smooth Muscle Cells,-65.36359,211.64293
mjfmphhc-1,352801,Smooth Muscle Cells,-129.92712,142.89531
mjgccpjn-1,352832,Stromal Associated Fibroblasts,43.186188,199.72112
mjgcgahb-1,352836,Stromal Associated Fibroblasts,73.27696,63.271954
mjgcmpmm-1,352839,Smooth Muscle Cells,-1.2951629,206.72734
mjgdpbbh-1,352847,Stromal Associated Fibroblasts,-39.251392,123.09705
mjggeabb-1,352863,Stromal Associated Fibroblasts,52.320942,112.98562
mjgiggng-1,352881,Smooth Muscle Cells,-51.370327,231.16222
mjgohkcp-1,352914,Stromal Associated Endothelial Cells,20.737776,65.583885
mjgpdmod-1,352918,Fallopian Tube Epithelium,-39.952732,-18.116274
mjhbhmol-1,352937,SOX2-OT+ Tumor Cells,123.52994,137.32674
mjhdklec-1,352955,SOX2-OT+ Tumor Cells,140.50076,105.83134
mjhghomh-1,352968,Fallopian Tube Epithelium,-120.11036,-89.65001
mjhjbfjl-1,352985,SOX2-OT+ Tumor Cells,-82.68821,57.598995
mjhoicjp-1,353016,Smooth Muscle Cells,53.167297,110.04092
mjibbgpc-1,353037,Stromal Associated Fibroblasts,30.391472,115.310265
mjidjpfd-1,353062,Smooth Muscle Cells,108.55997,146.31763
mjieafka-1,353068,SOX2-OT+ Tumor Cells,66.20572,178.80241
mjihknjl-1,353109,SOX2-OT+ Tumor Cells,113.2423,-49.985165
mjinpaeo-1,353159,Fallopian Tube Epithelium,-118.66618,-90.21224
mjjbmepk-1,353192,Smooth Muscle Cells,-112.37766,97.42395
mjjeaeig-1,353206,Fallopian Tube Epithelium,-46.61742,-78.04353
mjjefpia-1,353209,SOX2-OT+ Tumor Cells,145.49228,84.52953
mjjeijkb-1,353211,SOX2-OT+ Tumor Cells,134.01689,-16.323568
mjjfphhp-1,353223,Smooth Muscle Cells,103.11195,97.884186
mjjphdgf-1,353301,Stromal Associated Endothelial Cells,56.511272,65.60673
mjjpojag-1,353302,Stromal Associated Endothelial Cells,-96.54634,123.970116
mjkafpbh-1,353306,Smooth Muscle Cells,107.5201,148.2839
mjkhhgfh-1,353346,SOX2-OT+ Tumor Cells,17.459858,54.40173
mjkjlbnk-1,353366,Macrophages,73.861534,29.532696
mjkkjjbi-1,353370,Fallopian Tube Epithelium,-141.62685,-32.7227
mjlaidja-1,353414,Stromal Associated Endothelial Cells,60.597958,69.31764
mjlicabo-1,353459,SOX2-OT+ Tumor Cells,113.95209,220.52893
mjlkiaoe-1,353470,Smooth Muscle Cells,-2.3742683,160.27444
mjlkogdj-1,353471,SOX2-OT+ Tumor Cells,123.71793,108.62414
mjllbklb-1,353474,Fallopian Tube Epithelium,-51.752712,-13.201262
mjlmckcf-1,353484,SOX2-OT+ Tumor Cells,115.36015,113.495964
mjlnlpao-1,353496,SOX2-OT+ Tumor Cells,-38.118366,-8.689555
mjlonfnh-1,353504,SOX2-OT+ Tumor Cells,-1.0386544,-13.674739
mjmcpkno-1,353528,Stromal Associated Fibroblasts,81.42795,49.85283
mjmjnpno-1,353575,Smooth Muscle Cells,-72.4509,122.242615
mjmmflap-1,353589,Stromal Associated Fibroblasts,83.05268,52.588726
mjmppidh-1,353622,SOX2-OT+ Tumor Cells,133.13887,103.3966
mjnbmckc-1,353633,SOX2-OT+ Tumor Cells,88.70155,62.81226
mjnednaj-1,353646,Smooth Muscle Cells,23.513144,65.12959
mjnhkfjm-1,353666,Tumor Cells,134.03732,-19.40893
mjnjonnf-1,353679,SOX2-OT+ Tumor Cells,96.08377,12.809519
mjocafoa-1,353734,SOX2-OT+ Tumor Cells,-1.0614444,-25.207047
mjoccehj-1,353736,Stromal Associated Fibroblasts,46.61563,58.84535
mjokmalb-1,353789,SOX2-OT+ Tumor Cells,88.46044,83.04231
mjomnmdo-1,353809,SOX2-OT+ Tumor Cells,119.702065,91.160034
mjoodiml-1,353821,Tumor Cells,100.67884,-2.8193443
mjpcidag-1,353850,Fallopian Tube Epithelium,-155.8298,-86.00224
mjpconae-1,353855,SOX2-OT+ Tumor Cells,86.14404,78.48359
mjpjcapk-1,353892,SOX2-OT+ Tumor Cells,-3.974823,-13.307939
mjpjdnnf-1,353893,Stromal Associated Fibroblasts,78.91052,65.429054
mjpkdbnm-1,353901,SOX2-OT+ Tumor Cells,-37.18576,128.95847
mjpmnohf-1,353921,Stromal Associated Fibroblasts,-68.614685,189.15944
mkadnkbp-1,353965,Smooth Muscle Cells,-41.183475,122.8086
mkaifcof-1,353994,SOX2-OT+ Tumor Cells,-99.32666,138.44026
mkankdei-1,354025,Stromal Associated Endothelial Cells,-26.192804,54.871834
mkbalhpj-1,354048,SOX2-OT+ Tumor Cells,164.3417,100.92826
mkbbblfp-1,354051,Stromal Associated Fibroblasts,-96.98969,155.38141
mkbbpimh-1,354054,Stromal Associated Fibroblasts,-75.5746,136.78851
mkbipbki-1,354096,Stromal Associated Fibroblasts,-118.80857,111.46489
mkbjpdfg-1,354100,Stromal Associated Fibroblasts,104.30368,129.43242
mkblkofo-1,354111,Stromal Associated Fibroblasts,-111.00096,148.18092
mkbmbdli-1,354120,Smooth Muscle Cells,-98.317406,200.45406
mkcdegkm-1,354180,Smooth Muscle Cells,-106.40359,220.16908
mkcedfca-1,354188,SOX2-OT+ Tumor Cells,141.63248,150.87624
mkcfncph-1,354197,SOX2-OT+ Tumor Cells,-106.2624,32.47553
mkchjgnh-1,354215,Smooth Muscle Cells,-66.540054,216.76642
mkcjolap-1,354231,Smooth Muscle Cells,-93.34698,196.41899
mkdbekcb-1,354276,Smooth Muscle Cells,-102.77142,226.6858
mkdfhill-1,354302,Smooth Muscle Cells,-57.882103,96.89947
mkdlgagi-1,354350,Stromal Associated Fibroblasts,27.493776,120.07427
